Sample_1,Sample_2,Euclidean_Similarity
SAM_054,SAM_061,0.746518337
SAM_054,SAM_062,0.666123968
SAM_054,SAM_063,0.602525826
SAM_054,SAM_064,0.682282634
SAM_054,SAM_065,0.488513431
SAM_054,SAM_066,0.273336061
SAM_054,SAM_067,0.47809599
SAM_054,SAM_068,0.61797666
SAM_054,SAM_069,0.61246912
SAM_054,SAM_070,0.496896327
SAM_054,SAM_071,0.731207846
SAM_054,SAM_072,0.582983539
SAM_054,SAM_073,0.70442117
SAM_054,SAM_074,0.497692926
SAM_054,SAM_075,0.656686761
SAM_054,SAM_076,0.585126219
SAM_054,SAM_077,0.557091985
SAM_054,SAM_078,0.786965927
SAM_054,SAM_079,0.802319176
SAM_054,SAM_080,0.469228765
SAM_054,SAM_081,0.644208833
SAM_054,SAM_082,0.864881758
SAM_054,SAM_083,0.607003124
SAM_054,SAM_084,0.247375714
SAM_054,SAM_085,0.463961997
SAM_054,SAM_086,0.760642875
SAM_054,SAM_087,0.395694099
SAM_054,SAM_088,0.817867276
SAM_054,SAM_089,0.840936044
SAM_054,SAM_090,0.668807424
SAM_054,SAM_091,0.551027657
SAM_054,SAM_092,0.662711685
SAM_054,SAM_093,0.551040413
SAM_054,SAM_094,0.698567939
SAM_054,SAM_095,0.599167376
SAM_054,SAM_096,0.679574343
SAM_054,SAM_097,0.562710564
SAM_054,SAM_098,0.724836414
SAM_054,SAM_099,0.616141782
SAM_054,SAM_100,0.619204928
SAM_055,SAM_056,0.579118921
SAM_055,SAM_057,0.755154048
SAM_055,SAM_058,0.706000883
SAM_055,SAM_059,0.678771031
SAM_055,SAM_060,0.633205243
SAM_055,SAM_061,0.737412536
SAM_055,SAM_062,0.702631099
SAM_055,SAM_063,0.541529556
SAM_055,SAM_064,0.482697486
SAM_055,SAM_065,0.724251325
SAM_055,SAM_066,0.358101023
SAM_055,SAM_067,0.718689307
SAM_055,SAM_068,0.62872457
SAM_055,SAM_069,0.567031752
SAM_055,SAM_070,0.570202878
SAM_055,SAM_071,0.638087943
SAM_055,SAM_072,0.437320104
SAM_055,SAM_073,0.61768354
SAM_055,SAM_074,0.598198138
SAM_055,SAM_075,0.603479533
SAM_055,SAM_076,0.625165059
SAM_055,SAM_077,0.330429725
SAM_055,SAM_078,0.591798229
SAM_055,SAM_079,0.565599719
SAM_055,SAM_080,0.338308779
SAM_055,SAM_081,0.701801435
SAM_055,SAM_082,0.587724135
SAM_055,SAM_083,0.641876037
SAM_055,SAM_084,0.41694742
SAM_055,SAM_085,0.48599813
SAM_055,SAM_086,0.769777158
SAM_055,SAM_087,0.212596645
SAM_055,SAM_088,0.680010057
SAM_055,SAM_089,0.579637792
SAM_055,SAM_090,0.675767452
SAM_055,SAM_091,0.598617383
SAM_055,SAM_092,0.560590842
SAM_055,SAM_093,0.561654957
SAM_055,SAM_094,0.602133211
SAM_055,SAM_095,0.593114426
SAM_055,SAM_096,0.671639378
SAM_055,SAM_097,0.856311545
SAM_055,SAM_098,0.590262848
SAM_055,SAM_099,0.637192303
SAM_055,SAM_100,0.526261437
SAM_056,SAM_057,0.528614212
SAM_056,SAM_058,0.610489901
SAM_056,SAM_059,0.646212008
SAM_056,SAM_060,0.645881844
SAM_056,SAM_061,0.651698351
SAM_056,SAM_062,0.590525845
SAM_056,SAM_063,0.535161205
SAM_056,SAM_064,0.671004878
SAM_056,SAM_065,0.503942162
SAM_056,SAM_066,0.220062948
SAM_056,SAM_067,0.462802882
SAM_056,SAM_068,0.577815772
SAM_056,SAM_069,0.461580185
SAM_056,SAM_070,0.49657044
SAM_056,SAM_071,0.708748424
SAM_056,SAM_072,0.665587402
SAM_056,SAM_073,0.591998314
SAM_056,SAM_074,0.542402425
SAM_056,SAM_075,0.680445677
SAM_056,SAM_076,0.580448771
SAM_056,SAM_077,0.433210379
SAM_056,SAM_078,0.661656465
SAM_056,SAM_079,0.684572379
SAM_056,SAM_080,0.476376685
SAM_056,SAM_081,0.774706123
SAM_056,SAM_082,0.736999122
SAM_056,SAM_083,0.506043847
SAM_056,SAM_084,0.216605323
SAM_056,SAM_085,0.466640162
SAM_056,SAM_086,0.754376147
SAM_056,SAM_087,0.220518048
SAM_056,SAM_088,0.648034169
SAM_056,SAM_089,0.673921422
SAM_056,SAM_090,0.552006098
SAM_056,SAM_091,0.716017795
SAM_056,SAM_092,0.634575752
SAM_056,SAM_093,0.773299617
SAM_056,SAM_094,0.523708879
SAM_056,SAM_095,0.599502968
SAM_056,SAM_096,0.569689027
SAM_056,SAM_097,0.57416413
SAM_056,SAM_098,0.557860818
SAM_056,SAM_099,0.620540781
SAM_056,SAM_100,0.638003611
SAM_057,SAM_058,0.868964677
SAM_057,SAM_059,0.598681512
SAM_057,SAM_060,0.672482404
SAM_057,SAM_061,0.802351289
SAM_057,SAM_062,0.621348523
SAM_057,SAM_063,0.479072003
SAM_057,SAM_064,0.498611474
SAM_057,SAM_065,0.553332853
SAM_057,SAM_066,0.221201746
SAM_057,SAM_067,0.793067032
SAM_057,SAM_068,0.587870575
SAM_057,SAM_069,0.580304413
SAM_057,SAM_070,0.721493937
SAM_057,SAM_071,0.696042983
SAM_057,SAM_072,0.447622288
SAM_057,SAM_073,0.70210428
SAM_057,SAM_074,0.645473573
SAM_057,SAM_075,0.556637961
SAM_057,SAM_076,0.685971725
SAM_057,SAM_077,0.461359154
SAM_057,SAM_078,0.577901724
SAM_057,SAM_079,0.672093722
SAM_057,SAM_080,0.484813326
SAM_057,SAM_081,0.672495928
SAM_057,SAM_082,0.547693037
SAM_057,SAM_083,0.577862407
SAM_057,SAM_084,0.451644558
SAM_057,SAM_085,0.513028931
SAM_057,SAM_086,0.743039221
SAM_057,SAM_087,0.377686959
SAM_057,SAM_088,0.579974427
SAM_057,SAM_089,0.640767945
SAM_057,SAM_090,0.611319098
SAM_057,SAM_091,0.552016345
SAM_057,SAM_092,0.684757824
SAM_057,SAM_093,0.567456073
SAM_057,SAM_094,0.620092398
SAM_057,SAM_095,0.736602706
SAM_057,SAM_096,0.702527498
SAM_057,SAM_097,0.72086229
SAM_057,SAM_098,0.535653322
SAM_057,SAM_099,0.622154385
SAM_057,SAM_100,0.592467444
SAM_058,SAM_059,0.634936644
SAM_058,SAM_060,0.731809978
SAM_058,SAM_061,0.786857163
SAM_058,SAM_062,0.664232916
SAM_058,SAM_063,0.539707611
SAM_058,SAM_064,0.564057512
SAM_058,SAM_065,0.536387097
SAM_058,SAM_066,0.252199944
SAM_058,SAM_067,0.686682866
SAM_058,SAM_068,0.631263668
SAM_058,SAM_069,0.587164483
SAM_058,SAM_070,0.628045582
SAM_058,SAM_071,0.732342087
SAM_058,SAM_072,0.560507344
SAM_058,SAM_073,0.724031028
SAM_058,SAM_074,0.603400634
SAM_058,SAM_075,0.582513874
SAM_058,SAM_076,0.638557941
SAM_058,SAM_077,0.443399976
SAM_058,SAM_078,0.636643955
SAM_058,SAM_079,0.663656499
SAM_058,SAM_080,0.508261862
SAM_058,SAM_081,0.680535038
SAM_058,SAM_082,0.632370417
SAM_058,SAM_083,0.566967332
SAM_058,SAM_084,0.347586311
SAM_058,SAM_085,0.549869471
SAM_058,SAM_086,0.737567265
SAM_058,SAM_087,0.249191524
SAM_058,SAM_088,0.609450665
SAM_058,SAM_089,0.704950473
SAM_058,SAM_090,0.612356378
SAM_058,SAM_091,0.589610727
SAM_058,SAM_092,0.706592736
SAM_058,SAM_093,0.57322142
SAM_058,SAM_094,0.589280734
SAM_058,SAM_095,0.745968337
SAM_058,SAM_096,0.685250651
SAM_058,SAM_097,0.640360823
SAM_058,SAM_098,0.534344495
SAM_058,SAM_099,0.653541001
SAM_058,SAM_100,0.633779236
SAM_059,SAM_060,0.667397114
SAM_059,SAM_061,0.695477167
SAM_059,SAM_062,0.697334696
SAM_059,SAM_063,0.569457397
SAM_059,SAM_064,0.61432531
SAM_059,SAM_065,0.629410359
SAM_059,SAM_066,0.376326823
SAM_059,SAM_067,0.494393837
SAM_059,SAM_068,0.631951383
SAM_059,SAM_069,0.732365299
SAM_059,SAM_070,0.515178434
SAM_059,SAM_071,0.701321862
SAM_059,SAM_072,0.544809931
SAM_059,SAM_073,0.756204961
SAM_059,SAM_074,0.537369225
SAM_059,SAM_075,0.680261268
SAM_059,SAM_076,0.666863893
SAM_059,SAM_077,0.431649484
SAM_059,SAM_078,0.653808206
SAM_059,SAM_079,0.736028935
SAM_059,SAM_080,0.39796324
SAM_059,SAM_081,0.685370552
SAM_059,SAM_082,0.73228302
SAM_059,SAM_083,0.6272727
SAM_059,SAM_084,0.236859768
SAM_059,SAM_085,0.446013876
SAM_059,SAM_086,0.737020685
SAM_059,SAM_087,0.319202431
SAM_059,SAM_088,0.874872522
SAM_059,SAM_089,0.783331262
SAM_059,SAM_090,0.82220892
SAM_059,SAM_091,0.549282398
SAM_059,SAM_092,0.637708254
SAM_059,SAM_093,0.532968274
SAM_059,SAM_094,0.78379003
SAM_059,SAM_095,0.687394618
SAM_059,SAM_096,0.659710136
SAM_059,SAM_097,0.667758461
SAM_059,SAM_098,0.760649179
SAM_059,SAM_099,0.693442359
SAM_059,SAM_100,0.562046616
SAM_060,SAM_061,0.703494812
SAM_060,SAM_062,0.596690506
SAM_060,SAM_063,0.506320015
SAM_060,SAM_064,0.5257547
SAM_060,SAM_065,0.548508682
SAM_060,SAM_066,0.226737604
SAM_060,SAM_067,0.66000646
SAM_060,SAM_068,0.582408554
SAM_060,SAM_069,0.572484253
SAM_060,SAM_070,0.758976404
SAM_060,SAM_071,0.626358923
SAM_060,SAM_072,0.505646404
SAM_060,SAM_073,0.648788217
SAM_060,SAM_074,0.587836025
SAM_060,SAM_075,0.596754566
SAM_060,SAM_076,0.837595249
SAM_060,SAM_077,0.347039182
SAM_060,SAM_078,0.647486443
SAM_060,SAM_079,0.620098569
SAM_060,SAM_080,0.425760811
SAM_060,SAM_081,0.589962146
SAM_060,SAM_082,0.641779925
SAM_060,SAM_083,0.590915455
SAM_060,SAM_084,0.380519088
SAM_060,SAM_085,0.428721197
SAM_060,SAM_086,0.741790068
SAM_060,SAM_087,0.227195822
SAM_060,SAM_088,0.686023672
SAM_060,SAM_089,0.73464083
SAM_060,SAM_090,0.688128392
SAM_060,SAM_091,0.505592062
SAM_060,SAM_092,0.582764187
SAM_060,SAM_093,0.517145393
SAM_060,SAM_094,0.562048023
SAM_060,SAM_095,0.617659379
SAM_060,SAM_096,0.59764753
SAM_060,SAM_097,0.599348469
SAM_060,SAM_098,0.569597843
SAM_060,SAM_099,0.70435735
SAM_060,SAM_100,0.528341947
SAM_061,SAM_062,0.66889528
SAM_061,SAM_063,0.519172606
SAM_061,SAM_064,0.674226989
SAM_061,SAM_065,0.575562243
SAM_061,SAM_066,0.284253147
SAM_061,SAM_067,0.726528775
SAM_061,SAM_068,0.558438762
SAM_061,SAM_069,0.698300994
SAM_061,SAM_070,0.720903684
SAM_061,SAM_071,0.73621705
SAM_061,SAM_072,0.528511391
SAM_061,SAM_073,0.697141851
SAM_061,SAM_074,0.587991324
SAM_061,SAM_075,0.638052203
SAM_061,SAM_076,0.726389095
SAM_061,SAM_077,0.465649853
SAM_061,SAM_078,0.656839354
SAM_061,SAM_079,0.678309397
SAM_061,SAM_080,0.537636562
SAM_061,SAM_081,0.685357685
SAM_061,SAM_082,0.735122659
SAM_061,SAM_083,0.657602121
SAM_061,SAM_084,0.407456225
SAM_061,SAM_085,0.469802564
SAM_061,SAM_086,0.748582447
SAM_061,SAM_087,0.35150227
SAM_061,SAM_088,0.690265766
SAM_061,SAM_089,0.712025354
SAM_061,SAM_090,0.632986476
SAM_061,SAM_091,0.629933533
SAM_061,SAM_092,0.599971798
SAM_061,SAM_093,0.634916504
SAM_061,SAM_094,0.672017037
SAM_061,SAM_095,0.712373323
SAM_061,SAM_096,0.661331409
SAM_061,SAM_097,0.639722961
SAM_061,SAM_098,0.641533005
SAM_061,SAM_099,0.631722573
SAM_061,SAM_100,0.6098679
SAM_062,SAM_063,0.67753913
SAM_062,SAM_064,0.552747381
SAM_062,SAM_065,0.612541112
SAM_062,SAM_066,0.241317021
SAM_062,SAM_067,0.525879357
SAM_062,SAM_068,0.598398482
SAM_062,SAM_069,0.583023389
SAM_062,SAM_070,0.466195928
SAM_062,SAM_071,0.674554294
SAM_062,SAM_072,0.540630424
SAM_062,SAM_073,0.640048749
SAM_062,SAM_074,0.588764357
SAM_062,SAM_075,0.685585907
SAM_062,SAM_076,0.608756307
SAM_062,SAM_077,0.363708836
SAM_062,SAM_078,0.655037458
SAM_062,SAM_079,0.601125972
SAM_062,SAM_080,0.371903795
SAM_062,SAM_081,0.684772691
SAM_062,SAM_082,0.657179617
SAM_062,SAM_083,0.611699525
SAM_062,SAM_084,0.23778316
SAM_062,SAM_085,0.571354611
SAM_062,SAM_086,0.650556471
SAM_062,SAM_087,0.241782198
SAM_062,SAM_088,0.695696161
SAM_062,SAM_089,0.639326085
SAM_062,SAM_090,0.619070298
SAM_062,SAM_091,0.590926082
SAM_062,SAM_092,0.600637022
SAM_062,SAM_093,0.534464679
SAM_062,SAM_094,0.612527694
SAM_062,SAM_095,0.62674966
SAM_062,SAM_096,0.628406728
SAM_062,SAM_097,0.686025469
SAM_062,SAM_098,0.610946978
SAM_062,SAM_099,0.733338192
SAM_062,SAM_100,0.523121813
SAM_063,SAM_064,0.490504315
SAM_063,SAM_065,0.416947113
SAM_063,SAM_066,0.33325607
SAM_063,SAM_067,0.398989099
SAM_063,SAM_068,0.647391025
SAM_063,SAM_069,0.464035644
SAM_063,SAM_070,0.414158044
SAM_063,SAM_071,0.570344163
SAM_063,SAM_072,0.578085114
SAM_063,SAM_073,0.60043579
SAM_063,SAM_074,0.499703104
SAM_063,SAM_075,0.698700316
SAM_063,SAM_076,0.450588697
SAM_063,SAM_077,0.314154281
SAM_063,SAM_078,0.630267313
SAM_063,SAM_079,0.573018597
SAM_063,SAM_080,0.379885868
SAM_063,SAM_081,0.555202966
SAM_063,SAM_082,0.589026076
SAM_063,SAM_083,0.435432622
SAM_063,SAM_084,0.180489249
SAM_063,SAM_085,0.710261802
SAM_063,SAM_086,0.676474352
SAM_063,SAM_087,0.184263084
SAM_063,SAM_088,0.632695384
SAM_063,SAM_089,0.553965614
SAM_063,SAM_090,0.490699324
SAM_063,SAM_091,0.444077286
SAM_063,SAM_092,0.603234215
SAM_063,SAM_093,0.492489112
SAM_063,SAM_094,0.408019428
SAM_063,SAM_095,0.495048217
SAM_063,SAM_096,0.627937558
SAM_063,SAM_097,0.544642712
SAM_063,SAM_098,0.449383606
SAM_063,SAM_099,0.479481363
SAM_063,SAM_100,0.518064617
SAM_064,SAM_065,0.402003548
SAM_064,SAM_066,0.276389257
SAM_064,SAM_067,0.40028511
SAM_064,SAM_068,0.480969321
SAM_064,SAM_069,0.461472371
SAM_064,SAM_070,0.407469089
SAM_064,SAM_071,0.679529691
SAM_064,SAM_072,0.607472729
SAM_064,SAM_073,0.563942653
SAM_064,SAM_074,0.462492906
SAM_064,SAM_075,0.563224928
SAM_064,SAM_076,0.548724013
SAM_064,SAM_077,0.433664335
SAM_064,SAM_078,0.700760684
SAM_064,SAM_079,0.645205781
SAM_064,SAM_080,0.503205981
SAM_064,SAM_081,0.648510111
SAM_064,SAM_082,0.658886998
SAM_064,SAM_083,0.451187629
SAM_064,SAM_084,0.19225759
SAM_064,SAM_085,0.389839641
SAM_064,SAM_086,0.67766358
SAM_064,SAM_087,0.336660955
SAM_064,SAM_088,0.709320278
SAM_064,SAM_089,0.61969105
SAM_064,SAM_090,0.427832311
SAM_064,SAM_091,0.515609823
SAM_064,SAM_092,0.570174622
SAM_064,SAM_093,0.657279673
SAM_064,SAM_094,0.537919644
SAM_064,SAM_095,0.53918052
SAM_064,SAM_096,0.494040369
SAM_064,SAM_097,0.469900158
SAM_064,SAM_098,0.556723025
SAM_064,SAM_099,0.639234389
SAM_064,SAM_100,0.531436646
SAM_065,SAM_066,0.160636263
SAM_065,SAM_067,0.543419797
SAM_065,SAM_068,0.512966503
SAM_065,SAM_069,0.553406747
SAM_065,SAM_070,0.448636738
SAM_065,SAM_071,0.565617165
SAM_065,SAM_072,0.334505543
SAM_065,SAM_073,0.560011628
SAM_065,SAM_074,0.487814983
SAM_065,SAM_075,0.535416661
SAM_065,SAM_076,0.560049157
SAM_065,SAM_077,0.272342172
SAM_065,SAM_078,0.525382871
SAM_065,SAM_079,0.442019654
SAM_065,SAM_080,0.279724723
SAM_065,SAM_081,0.625822792
SAM_065,SAM_082,0.515576782
SAM_065,SAM_083,0.594194339
SAM_065,SAM_084,0.313208427
SAM_065,SAM_085,0.34685726
SAM_065,SAM_086,0.601409717
SAM_065,SAM_087,0.161065376
SAM_065,SAM_088,0.610112602
SAM_065,SAM_089,0.500379665
SAM_065,SAM_090,0.545853617
SAM_065,SAM_091,0.453541838
SAM_065,SAM_092,0.504336014
SAM_065,SAM_093,0.478515007
SAM_065,SAM_094,0.476131312
SAM_065,SAM_095,0.479279166
SAM_065,SAM_096,0.46041542
SAM_065,SAM_097,0.688647128
SAM_065,SAM_098,0.585180328
SAM_065,SAM_099,0.515739225
SAM_065,SAM_100,0.409566003
SAM_066,SAM_067,0.165215896
SAM_066,SAM_068,0.353954704
SAM_066,SAM_069,0.256676009
SAM_066,SAM_070,0.223325038
SAM_066,SAM_071,0.258798556
SAM_066,SAM_072,0.140655586
SAM_066,SAM_073,0.338486418
SAM_066,SAM_074,0.287591392
SAM_066,SAM_075,0.212642843
SAM_066,SAM_076,0.220928701
SAM_066,SAM_077,0.10001391
SAM_066,SAM_078,0.216111306
SAM_066,SAM_079,0.260126052
SAM_066,SAM_080,0.106234563
SAM_066,SAM_081,0.236851322
SAM_066,SAM_082,0.24156899
SAM_066,SAM_083,0.209273517
SAM_066,SAM_084,0.00144067
SAM_066,SAM_085,0.336117773
SAM_066,SAM_086,0.342423872
SAM_066,SAM_087,0.004649933
SAM_066,SAM_088,0.330539804
SAM_066,SAM_089,0.335447007
SAM_066,SAM_090,0.191495334
SAM_066,SAM_091,0.194352296
SAM_066,SAM_092,0.236175706
SAM_066,SAM_093,0.180411731
SAM_066,SAM_094,0.209292232
SAM_066,SAM_095,0.38793678
SAM_066,SAM_096,0.364281281
SAM_066,SAM_097,0.340104907
SAM_066,SAM_098,0.205982494
SAM_066,SAM_099,0.221094736
SAM_066,SAM_100,0.373410452
SAM_067,SAM_068,0.550031908
SAM_067,SAM_069,0.475523071
SAM_067,SAM_070,0.674997649
SAM_067,SAM_071,0.545338158
SAM_067,SAM_072,0.364710123
SAM_067,SAM_073,0.590606189
SAM_067,SAM_074,0.502495655
SAM_067,SAM_075,0.482278201
SAM_067,SAM_076,0.614792516
SAM_067,SAM_077,0.277475114
SAM_067,SAM_078,0.534948369
SAM_067,SAM_079,0.484254995
SAM_067,SAM_080,0.354755721
SAM_067,SAM_081,0.537818976
SAM_067,SAM_082,0.474170778
SAM_067,SAM_083,0.636018938
SAM_067,SAM_084,0.520990749
SAM_067,SAM_085,0.352440417
SAM_067,SAM_086,0.655978873
SAM_067,SAM_087,0.165646906
SAM_067,SAM_088,0.476887386
SAM_067,SAM_089,0.486195544
SAM_067,SAM_090,0.528190378
SAM_067,SAM_091,0.463843687
SAM_067,SAM_092,0.474560622
SAM_067,SAM_093,0.455712204
SAM_067,SAM_094,0.44516086
SAM_067,SAM_095,0.558739937
SAM_067,SAM_096,0.533257486
SAM_067,SAM_097,0.590762844
SAM_067,SAM_098,0.426528507
SAM_067,SAM_099,0.568385877
SAM_067,SAM_100,0.447510082
SAM_068,SAM_069,0.509756522
SAM_068,SAM_070,0.461349552
SAM_068,SAM_071,0.624215535
SAM_068,SAM_072,0.406585788
SAM_068,SAM_073,0.768482167
SAM_068,SAM_074,0.600760368
SAM_068,SAM_075,0.691629686
SAM_068,SAM_076,0.503869782
SAM_068,SAM_077,0.400056118
SAM_068,SAM_078,0.644765902
SAM_068,SAM_079,0.578910513
SAM_068,SAM_080,0.350175561
SAM_068,SAM_081,0.609883802
SAM_068,SAM_082,0.58613
SAM_068,SAM_083,0.569491089
SAM_068,SAM_084,0.31908966
SAM_068,SAM_085,0.574972373
SAM_068,SAM_086,0.706462073
SAM_068,SAM_087,0.222938176
SAM_068,SAM_088,0.681482065
SAM_068,SAM_089,0.636307665
SAM_068,SAM_090,0.533446222
SAM_068,SAM_091,0.525370233
SAM_068,SAM_092,0.713767629
SAM_068,SAM_093,0.524317088
SAM_068,SAM_094,0.458243708
SAM_068,SAM_095,0.591102629
SAM_068,SAM_096,0.680775879
SAM_068,SAM_097,0.645307958
SAM_068,SAM_098,0.520966086
SAM_068,SAM_099,0.619541795
SAM_068,SAM_100,0.570981693
SAM_069,SAM_070,0.6523643
SAM_069,SAM_071,0.649567913
SAM_069,SAM_072,0.364738254
SAM_069,SAM_073,0.727895695
SAM_069,SAM_074,0.63190838
SAM_069,SAM_075,0.528164581
SAM_069,SAM_076,0.718026791
SAM_069,SAM_077,0.3295158
SAM_069,SAM_078,0.513892548
SAM_069,SAM_079,0.621982962
SAM_069,SAM_080,0.564385419
SAM_069,SAM_081,0.61208824
SAM_069,SAM_082,0.593238089
SAM_069,SAM_083,0.567500103
SAM_069,SAM_084,0.189385235
SAM_069,SAM_085,0.386271062
SAM_069,SAM_086,0.569046173
SAM_069,SAM_087,0.338007039
SAM_069,SAM_088,0.677807907
SAM_069,SAM_089,0.58971678
SAM_069,SAM_090,0.619783761
SAM_069,SAM_091,0.434828146
SAM_069,SAM_092,0.571433347
SAM_069,SAM_093,0.478547119
SAM_069,SAM_094,0.580195672
SAM_069,SAM_095,0.704176719
SAM_069,SAM_096,0.677628287
SAM_069,SAM_097,0.642094661
SAM_069,SAM_098,0.59873516
SAM_069,SAM_099,0.513018234
SAM_069,SAM_100,0.555255101
SAM_070,SAM_071,0.604395294
SAM_070,SAM_072,0.404691232
SAM_070,SAM_073,0.600291763
SAM_070,SAM_074,0.677197698
SAM_070,SAM_075,0.43972528
SAM_070,SAM_076,0.862084155
SAM_070,SAM_077,0.289374309
SAM_070,SAM_078,0.484484676
SAM_070,SAM_079,0.602532627
SAM_070,SAM_080,0.600269709
SAM_070,SAM_081,0.556110727
SAM_070,SAM_082,0.52490785
SAM_070,SAM_083,0.52915283
SAM_070,SAM_084,0.385910629
SAM_070,SAM_085,0.390011681
SAM_070,SAM_086,0.658314081
SAM_070,SAM_087,0.330592981
SAM_070,SAM_088,0.52447438
SAM_070,SAM_089,0.562545741
SAM_070,SAM_090,0.546819765
SAM_070,SAM_091,0.405849296
SAM_070,SAM_092,0.527095525
SAM_070,SAM_093,0.505692083
SAM_070,SAM_094,0.487615423
SAM_070,SAM_095,0.655373299
SAM_070,SAM_096,0.63317686
SAM_070,SAM_097,0.615998197
SAM_070,SAM_098,0.458726079
SAM_070,SAM_099,0.507378357
SAM_070,SAM_100,0.545446387
SAM_071,SAM_072,0.594178164
SAM_071,SAM_073,0.705654171
SAM_071,SAM_074,0.754322907
SAM_071,SAM_075,0.669669246
SAM_071,SAM_076,0.65012244
SAM_071,SAM_077,0.504169617
SAM_071,SAM_078,0.684202218
SAM_071,SAM_079,0.81514272
SAM_071,SAM_080,0.660648071
SAM_071,SAM_081,0.872579721
SAM_071,SAM_082,0.675421078
SAM_071,SAM_083,0.554539795
SAM_071,SAM_084,0.255199428
SAM_071,SAM_085,0.46957372
SAM_071,SAM_086,0.818697273
SAM_071,SAM_087,0.49885301
SAM_071,SAM_088,0.727659198
SAM_071,SAM_089,0.730726191
SAM_071,SAM_090,0.551691983
SAM_071,SAM_091,0.606379426
SAM_071,SAM_092,0.747950668
SAM_071,SAM_093,0.743336965
SAM_071,SAM_094,0.653105431
SAM_071,SAM_095,0.720874307
SAM_071,SAM_096,0.738725697
SAM_071,SAM_097,0.750136377
SAM_071,SAM_098,0.708517284
SAM_071,SAM_099,0.655740237
SAM_071,SAM_100,0.67019193
SAM_072,SAM_073,0.46380115
SAM_072,SAM_074,0.376484569
SAM_072,SAM_075,0.441378191
SAM_072,SAM_076,0.481927445
SAM_072,SAM_077,0.250013499
SAM_072,SAM_078,0.599450578
SAM_072,SAM_079,0.663889689
SAM_072,SAM_080,0.532691891
SAM_072,SAM_081,0.611357499
SAM_072,SAM_082,0.655847085
SAM_072,SAM_083,0.403335442
SAM_072,SAM_084,0.1374559
SAM_072,SAM_085,0.411212038
SAM_072,SAM_086,0.688435375
SAM_072,SAM_087,0.141076615
SAM_072,SAM_088,0.53629541
SAM_072,SAM_089,0.518599638
SAM_072,SAM_090,0.519969587
SAM_072,SAM_091,0.408039002
SAM_072,SAM_092,0.523975332
SAM_072,SAM_093,0.55587503
SAM_072,SAM_094,0.4954394
SAM_072,SAM_095,0.453179068
SAM_072,SAM_096,0.471608172
SAM_072,SAM_097,0.419962691
SAM_072,SAM_098,0.426291609
SAM_072,SAM_099,0.518259024
SAM_072,SAM_100,0.464251351
SAM_073,SAM_074,0.631258645
SAM_073,SAM_075,0.656184827
SAM_073,SAM_076,0.660089734
SAM_073,SAM_077,0.454076031
SAM_073,SAM_078,0.667585332
SAM_073,SAM_079,0.70183944
SAM_073,SAM_080,0.507676058
SAM_073,SAM_081,0.680177939
SAM_073,SAM_082,0.676168703
SAM_073,SAM_083,0.643029659
SAM_073,SAM_084,0.284665538
SAM_073,SAM_085,0.560900085
SAM_073,SAM_086,0.711379412
SAM_073,SAM_087,0.329515875
SAM_073,SAM_088,0.710729772
SAM_073,SAM_089,0.732604018
SAM_073,SAM_090,0.629177598
SAM_073,SAM_091,0.539939881
SAM_073,SAM_092,0.786758342
SAM_073,SAM_093,0.580460449
SAM_073,SAM_094,0.55931815
SAM_073,SAM_095,0.759177925
SAM_073,SAM_096,0.718870852
SAM_073,SAM_097,0.664796926
SAM_073,SAM_098,0.589850786
SAM_073,SAM_099,0.624015138
SAM_073,SAM_100,0.657232665
SAM_074,SAM_075,0.594264474
SAM_074,SAM_076,0.650978735
SAM_074,SAM_077,0.300024381
SAM_074,SAM_078,0.540388154
SAM_074,SAM_079,0.647837837
SAM_074,SAM_080,0.634683565
SAM_074,SAM_081,0.769502184
SAM_074,SAM_082,0.479783486
SAM_074,SAM_083,0.437356597
SAM_074,SAM_084,0.181932146
SAM_074,SAM_085,0.429718593
SAM_074,SAM_086,0.682889835
SAM_074,SAM_087,0.445149377
SAM_074,SAM_088,0.578422856
SAM_074,SAM_089,0.522150816
SAM_074,SAM_090,0.434086885
SAM_074,SAM_091,0.505372677
SAM_074,SAM_092,0.66875574
SAM_074,SAM_093,0.666658699
SAM_074,SAM_094,0.470221719
SAM_074,SAM_095,0.734101492
SAM_074,SAM_096,0.79405229
SAM_074,SAM_097,0.836902045
SAM_074,SAM_098,0.479020854
SAM_074,SAM_099,0.592596647
SAM_074,SAM_100,0.577509032
SAM_075,SAM_076,0.491845963
SAM_075,SAM_077,0.388457127
SAM_075,SAM_078,0.676098704
SAM_075,SAM_079,0.596548985
SAM_075,SAM_080,0.345839886
SAM_075,SAM_081,0.680660951
SAM_075,SAM_082,0.623901309
SAM_075,SAM_083,0.463562584
SAM_075,SAM_084,0.202146311
SAM_075,SAM_085,0.477583365
SAM_075,SAM_086,0.697181478
SAM_075,SAM_087,0.281578241
SAM_075,SAM_088,0.692948725
SAM_075,SAM_089,0.612018253
SAM_075,SAM_090,0.537794105
SAM_075,SAM_091,0.646958759
SAM_075,SAM_092,0.647455149
SAM_075,SAM_093,0.651873208
SAM_075,SAM_094,0.50513863
SAM_075,SAM_095,0.577972792
SAM_075,SAM_096,0.637183932
SAM_075,SAM_097,0.607705741
SAM_075,SAM_098,0.57539446
SAM_075,SAM_099,0.593242405
SAM_075,SAM_100,0.477611233
SAM_076,SAM_077,0.340418588
