Sample_1,Sample_2,Cosine_Similarity
SAM_024,SAM_058,0.25239265248167153
SAM_057,SAM_062,0.252299654002055
SAM_070,SAM_083,0.2521179705437712
SAM_047,SAM_055,0.25209671603518563
SAM_020,SAM_078,0.2519274944927168
SAM_055,SAM_063,0.25166736948116797
SAM_044,SAM_075,0.25162122285673816
SAM_075,SAM_079,0.2514698229483127
SAM_022,SAM_029,0.2514572599912249
SAM_073,SAM_082,0.25144263747554757
SAM_001,SAM_046,0.2512047019005042
SAM_019,SAM_044,0.25111761871366534
SAM_030,SAM_080,0.2510301358313911
SAM_001,SAM_005,0.25095620730286733
SAM_060,SAM_094,0.2509544014722116
SAM_076,SAM_087,0.25092131146212665
SAM_028,SAM_055,0.250904125449545
SAM_021,SAM_040,0.25075487446503936
SAM_004,SAM_049,0.25067841716150224
SAM_058,SAM_068,0.25058706116348173
SAM_049,SAM_058,0.2505010583335116
SAM_021,SAM_063,0.25012143137799214
SAM_036,SAM_099,0.25002485744547687
SAM_012,SAM_020,0.25001028504502626
SAM_015,SAM_051,0.24988647722544993
SAM_050,SAM_058,0.2498836978119896
SAM_007,SAM_093,0.24975436134739346
SAM_014,SAM_049,0.24973217328716568
SAM_045,SAM_064,0.24969143287721063
SAM_020,SAM_099,0.24964646128852752
SAM_034,SAM_094,0.2495011102585063
SAM_018,SAM_093,0.2495010276528668
SAM_051,SAM_081,0.24929673781394313
SAM_022,SAM_055,0.24928116676976478
SAM_035,SAM_083,0.2492615590087776
SAM_058,SAM_084,0.24921530715458481
SAM_011,SAM_095,0.24879987138638915
SAM_019,SAM_096,0.24878653653169272
SAM_062,SAM_069,0.24875884736995235
SAM_016,SAM_035,0.24872565047167525
SAM_036,SAM_073,0.2487179088779663
SAM_047,SAM_062,0.2487116484562755
SAM_024,SAM_039,0.24870396056897667
SAM_038,SAM_089,0.2485697017902996
SAM_004,SAM_047,0.24856307675372566
SAM_013,SAM_082,0.24850103476249227
SAM_039,SAM_068,0.24848620956455836
SAM_061,SAM_062,0.24846915450255794
SAM_006,SAM_091,0.24840862954537896
SAM_008,SAM_020,0.2483685751029599
SAM_025,SAM_077,0.24827775110648023
SAM_018,SAM_099,0.24808162252116617
SAM_052,SAM_058,0.24807304490692167
SAM_035,SAM_086,0.24796687625917138
SAM_004,SAM_082,0.2477089420163273
SAM_021,SAM_057,0.247640254808784
SAM_039,SAM_053,0.2475939295077824
SAM_005,SAM_037,0.2475829018347171
SAM_020,SAM_092,0.2475128653845906
SAM_026,SAM_070,0.24750093284815777
SAM_046,SAM_098,0.24748866516047435
SAM_074,SAM_088,0.24724757157780045
SAM_059,SAM_092,0.24722901130637598
SAM_025,SAM_053,0.24722390704842476
SAM_037,SAM_074,0.2471956610282588
SAM_039,SAM_043,0.2468563911480471
SAM_058,SAM_085,0.2468079265353965
SAM_009,SAM_095,0.24680685275356867
SAM_030,SAM_071,0.2467671875088359
SAM_003,SAM_024,0.24673431594808765
SAM_015,SAM_087,0.24668477646691578
SAM_059,SAM_063,0.2462052615763744
SAM_007,SAM_032,0.24617791295280997
SAM_002,SAM_086,0.24613664159450088
SAM_031,SAM_057,0.24589816475347864
SAM_048,SAM_097,0.24588479239504032
SAM_065,SAM_093,0.24575036985711846
SAM_028,SAM_058,0.24564329600909282
SAM_012,SAM_057,0.24559530824437223
SAM_045,SAM_083,0.24557022602316356
SAM_004,SAM_018,0.2455388417497138
SAM_054,SAM_100,0.2452683645992745
SAM_019,SAM_034,0.24503475061870908
SAM_058,SAM_093,0.24501538576567866
SAM_091,SAM_097,0.24464335084175123
SAM_012,SAM_076,0.2444520942143598
SAM_015,SAM_053,0.24433915846703558
SAM_026,SAM_062,0.24433914075456484
SAM_026,SAM_039,0.24413127865946627
SAM_063,SAM_081,0.244103463654871
SAM_017,SAM_090,0.2440234808766686
SAM_032,SAM_052,0.24396354552987387
SAM_039,SAM_063,0.24367053091483487
SAM_052,SAM_095,0.24360649121798922
SAM_010,SAM_029,0.24352671216165644
SAM_042,SAM_045,0.24349146393519475
SAM_017,SAM_053,0.24342986556161508
SAM_008,SAM_031,0.2434124812600557
SAM_005,SAM_015,0.24334861029904023
SAM_007,SAM_019,0.24327237009157607
SAM_021,SAM_046,0.24326433701677855
SAM_036,SAM_056,0.24313323111452897
SAM_043,SAM_051,0.2430933400951106
SAM_028,SAM_061,0.2430287841506708
SAM_050,SAM_100,0.24277653465794766
SAM_028,SAM_060,0.2427612753791894
SAM_036,SAM_072,0.24256929041154676
SAM_021,SAM_068,0.2425676358672228
SAM_045,SAM_073,0.24217065873867827
SAM_032,SAM_086,0.24212098582812602
SAM_004,SAM_028,0.24203032507981326
SAM_060,SAM_095,0.24196370023486935
SAM_002,SAM_055,0.2418544445242343
SAM_050,SAM_064,0.24183845275226845
SAM_021,SAM_093,0.241821991348683
SAM_065,SAM_073,0.24180960772303953
SAM_008,SAM_009,0.2418088169854587
SAM_083,SAM_099,0.24169631812559111
SAM_020,SAM_045,0.24169620919145074
SAM_075,SAM_090,0.24168655934651978
SAM_005,SAM_071,0.24166006721350425
SAM_005,SAM_094,0.24163476997511737
SAM_043,SAM_093,0.2416033716705667
SAM_042,SAM_092,0.24140855871458525
SAM_004,SAM_022,0.24136103691005634
SAM_067,SAM_096,0.24132743862414635
SAM_041,SAM_069,0.2411421489975097
SAM_002,SAM_035,0.2411096916390504
SAM_004,SAM_024,0.24104519316021
SAM_079,SAM_091,0.24102702097743234
SAM_007,SAM_054,0.24091112147963784
SAM_037,SAM_097,0.24089835977876084
SAM_057,SAM_083,0.24083021214662906
SAM_079,SAM_098,0.24076603204162886
SAM_029,SAM_073,0.24060817165861192
SAM_061,SAM_072,0.24056682989169473
SAM_061,SAM_073,0.24022503314910063
SAM_062,SAM_096,0.24000735814671262
SAM_006,SAM_063,0.23995442649814747
SAM_058,SAM_091,0.2397357498041501
SAM_005,SAM_090,0.23964916510729908
SAM_016,SAM_063,0.23948022104551953
SAM_023,SAM_094,0.2394228750646789
SAM_025,SAM_098,0.23930174902899887
SAM_083,SAM_094,0.23929977907419217
SAM_032,SAM_042,0.23925537050290807
SAM_021,SAM_060,0.23921185041640006
SAM_028,SAM_032,0.23919876156294073
SAM_040,SAM_046,0.23915389111098748
SAM_030,SAM_050,0.23896302470768796
SAM_061,SAM_074,0.23893898402959995
SAM_058,SAM_069,0.2389266622047788
SAM_073,SAM_085,0.23889638671628097
SAM_002,SAM_045,0.23881730826836498
SAM_031,SAM_039,0.2387428008035581
SAM_049,SAM_061,0.2387315154794176
SAM_055,SAM_056,0.23860772736297234
SAM_076,SAM_078,0.23825357913786058
SAM_082,SAM_094,0.23824687697057365
SAM_060,SAM_079,0.2382148332142822
SAM_019,SAM_049,0.2380078498656477
SAM_052,SAM_075,0.23782209100418433
SAM_053,SAM_069,0.23760844608771445
SAM_041,SAM_062,0.2373993328034032
SAM_004,SAM_098,0.23693496245346624
SAM_018,SAM_027,0.23689992110592717
SAM_017,SAM_032,0.23678781659252235
SAM_015,SAM_055,0.2367675950819332
SAM_019,SAM_093,0.23666214791356632
SAM_019,SAM_027,0.23641659077025964
SAM_005,SAM_010,0.23638643909741253
SAM_021,SAM_083,0.23636041042861072
SAM_051,SAM_062,0.23627356344464592
SAM_018,SAM_082,0.23607913463648278
SAM_004,SAM_073,0.23598086359225132
SAM_017,SAM_091,0.23585261957714732
SAM_043,SAM_092,0.2357972883126431
SAM_031,SAM_081,0.23553438695037957
SAM_034,SAM_040,0.23546684617787814
SAM_065,SAM_099,0.23534529138779767
SAM_086,SAM_095,0.23534113586487196
SAM_045,SAM_074,0.23530400489918393
SAM_008,SAM_037,0.23529169351814616
SAM_006,SAM_019,0.2352759478504121
SAM_015,SAM_074,0.23525522123430237
SAM_031,SAM_097,0.23520361921857103
SAM_061,SAM_087,0.23518212978962416
SAM_042,SAM_048,0.23513464223299174
SAM_074,SAM_078,0.23504355187462728
SAM_030,SAM_100,0.23485256034382102
SAM_029,SAM_041,0.23449350729338633
SAM_056,SAM_090,0.2342086444900355
SAM_047,SAM_065,0.23420663886022425
SAM_024,SAM_062,0.23413776466242514
SAM_069,SAM_092,0.23399162710735802
SAM_043,SAM_067,0.2339733690045712
SAM_097,SAM_100,0.23385235419066658
SAM_025,SAM_035,0.2338298605878139
SAM_036,SAM_082,0.23348109464076072
SAM_060,SAM_073,0.23337146372219905
SAM_043,SAM_084,0.23323311052666815
SAM_041,SAM_097,0.23314237119920972
SAM_009,SAM_033,0.2329021013298869
SAM_009,SAM_035,0.23289731601465857
SAM_050,SAM_073,0.23276092908540524
SAM_006,SAM_060,0.23269890006643382
SAM_040,SAM_083,0.23236662040886621
SAM_007,SAM_048,0.23216071313485884
SAM_014,SAM_090,0.23210579943696277
SAM_027,SAM_091,0.2319460201654687
SAM_046,SAM_088,0.2317525770468315
SAM_001,SAM_100,0.23166982119449128
SAM_023,SAM_062,0.23153129825113267
SAM_006,SAM_085,0.23152919067769667
SAM_016,SAM_024,0.2311147486510481
SAM_029,SAM_095,0.23065059679121183
SAM_037,SAM_042,0.23064685833412785
SAM_024,SAM_063,0.23064402973123
SAM_052,SAM_070,0.23053562679831507
SAM_020,SAM_091,0.23039412943583143
SAM_023,SAM_039,0.23031486680538238
SAM_043,SAM_063,0.23024169554957577
SAM_039,SAM_078,0.23014423041940824
SAM_038,SAM_047,0.2300500915540632
SAM_007,SAM_063,0.23004675649614365
SAM_018,SAM_056,0.22992254338948323
SAM_042,SAM_073,0.22979621398837555
SAM_056,SAM_074,0.22956446403420133
SAM_007,SAM_015,0.22936445484687273
SAM_006,SAM_084,0.22864172657994816
SAM_093,SAM_100,0.22852265577470088
SAM_025,SAM_083,0.22845376123537856
SAM_034,SAM_046,0.22843299196913303
SAM_014,SAM_096,0.22840734473589977
SAM_034,SAM_088,0.22817963846336933
SAM_023,SAM_075,0.22789079044968388
SAM_037,SAM_055,0.22788580423627547
SAM_008,SAM_094,0.22773518761129743
SAM_010,SAM_096,0.22752641230097626
SAM_050,SAM_099,0.2274428345554626
SAM_014,SAM_024,0.2274217525454277
SAM_081,SAM_090,0.2273652709766857
SAM_004,SAM_072,0.22735608183298747
SAM_038,SAM_042,0.22731737970014987
SAM_002,SAM_056,0.22721707849961187
SAM_010,SAM_041,0.2271406326117712
SAM_055,SAM_095,0.227086666506953
SAM_019,SAM_021,0.22694858418491226
SAM_037,SAM_065,0.226791524451702
SAM_003,SAM_083,0.22673970786708936
SAM_002,SAM_072,0.2266900548657332
SAM_010,SAM_076,0.22657644817922545
SAM_054,SAM_083,0.22636222585515015
SAM_024,SAM_057,0.22633630721988818
SAM_053,SAM_082,0.22626896099053545
SAM_047,SAM_068,0.2262630359090039
SAM_003,SAM_076,0.22617263114549988
SAM_018,SAM_073,0.22608777857260381
SAM_032,SAM_048,0.22582402519541395
SAM_013,SAM_044,0.22574590963886224
SAM_065,SAM_068,0.22570597571651618
SAM_040,SAM_090,0.2254873082939518
SAM_025,SAM_078,0.22545502572058007
SAM_002,SAM_097,0.22544809553029074
SAM_057,SAM_068,0.22538910387692654
SAM_001,SAM_022,0.2251276775233142
SAM_027,SAM_087,0.2250206998521857
SAM_003,SAM_056,0.22485308419011332
SAM_024,SAM_053,0.2248153528630469
SAM_051,SAM_092,0.22475699921808678
SAM_057,SAM_085,0.22471696097877383
SAM_025,SAM_091,0.22469669215093394
SAM_034,SAM_092,0.2246699421202835
SAM_016,SAM_057,0.22452310060192332
SAM_006,SAM_044,0.2244072135188628
SAM_063,SAM_074,0.22438694754659455
SAM_015,SAM_058,0.22437402927506003
SAM_066,SAM_086,0.22414817170419243
SAM_073,SAM_093,0.22407229983471053
SAM_016,SAM_075,0.22406031854090194
SAM_020,SAM_049,0.2239505560494276
SAM_065,SAM_094,0.22389980053971584
SAM_016,SAM_098,0.2238810478911413
SAM_008,SAM_058,0.22383419910900595
SAM_084,SAM_097,0.2238298939835033
SAM_056,SAM_097,0.22371631694217917
SAM_004,SAM_093,0.2236310346636591
SAM_061,SAM_099,0.22341861399446736
SAM_014,SAM_046,0.22339611326865835
SAM_015,SAM_060,0.22335793751627647
SAM_035,SAM_090,0.22326565995553846
SAM_042,SAM_052,0.2232192766727231
SAM_002,SAM_064,0.2231477777436376
SAM_029,SAM_085,0.22313166807850016
SAM_068,SAM_084,0.22302154441915323
SAM_023,SAM_081,0.2229624790269693
SAM_036,SAM_059,0.22286759835055178
SAM_043,SAM_060,0.22285451318808078
SAM_032,SAM_081,0.22274938709780426
SAM_057,SAM_091,0.2227473749629548
SAM_054,SAM_080,0.2222795446957503
SAM_012,SAM_089,0.222195104406812
SAM_012,SAM_060,0.22216969189734415
SAM_015,SAM_038,0.22210710358950977
SAM_024,SAM_026,0.22167126498555617
SAM_064,SAM_092,0.22161817428349037
SAM_039,SAM_083,0.2216172025074933
SAM_052,SAM_076,0.22161453682223387
SAM_077,SAM_092,0.22155257889156263
SAM_062,SAM_086,0.22131071834847102
SAM_042,SAM_061,0.22104907044996386
SAM_047,SAM_050,0.22086173044866234
SAM_032,SAM_072,0.2208452991321092
SAM_051,SAM_087,0.22075535383757877
SAM_013,SAM_040,0.22057018304587503
SAM_063,SAM_093,0.22052435336756118
SAM_082,SAM_098,0.22030340473887283
SAM_062,SAM_076,0.2202924770844036
SAM_057,SAM_078,0.22013525765569888
SAM_004,SAM_019,0.21995933311856283
SAM_003,SAM_015,0.21995358584308142
SAM_040,SAM_091,0.21995247835099807
SAM_076,SAM_093,0.21991884890938243
SAM_007,SAM_043,0.21982371960216943
SAM_001,SAM_040,0.21946227503307583
SAM_032,SAM_077,0.2193796980944867
SAM_013,SAM_093,0.2192549136099351
SAM_089,SAM_092,0.21913671450312378
SAM_003,SAM_065,0.21911172572693313
SAM_037,SAM_068,0.21909942045450717
SAM_007,SAM_087,0.21907107709552304
SAM_077,SAM_085,0.21905164619857917
SAM_022,SAM_044,0.21861236344547727
SAM_014,SAM_020,0.21853885845334692
SAM_001,SAM_019,0.2184864189108358
SAM_035,SAM_079,0.21846010049615494
SAM_056,SAM_077,0.2183947385307833
SAM_040,SAM_094,0.21815819630662334
SAM_004,SAM_074,0.21812894305758965
SAM_058,SAM_065,0.21802555748544947
SAM_031,SAM_034,0.21774274176462358
SAM_006,SAM_018,0.2172905415973913
SAM_035,SAM_062,0.21719792516564254
SAM_056,SAM_095,0.21712017200683464
SAM_061,SAM_077,0.217066578845743
SAM_057,SAM_089,0.2170304835713959
SAM_013,SAM_076,0.21701902095677875
SAM_037,SAM_077,0.2170074282755652
SAM_005,SAM_025,0.21689009313015983
SAM_048,SAM_089,0.21670346512794086
SAM_002,SAM_050,0.2166970065274829
SAM_048,SAM_073,0.2166539953451889
SAM_056,SAM_063,0.21664411455445276
SAM_022,SAM_096,0.21658302202452445
SAM_068,SAM_083,0.21650607583444065
SAM_022,SAM_062,0.21616309876535886
SAM_062,SAM_095,0.21610764869281573
SAM_069,SAM_075,0.21604268032187243
SAM_018,SAM_025,0.21603518124992
SAM_030,SAM_044,0.21594668160483102
SAM_014,SAM_100,0.21568398355611795
SAM_008,SAM_064,0.21564492969907714
SAM_040,SAM_057,0.21553422556916124
SAM_039,SAM_065,0.21538231351171286
SAM_056,SAM_076,0.21506176801501542
SAM_019,SAM_052,0.2150302338548901
SAM_022,SAM_039,0.2150274095832259
SAM_053,SAM_057,0.2149272752855243
SAM_036,SAM_049,0.21467500653129554
SAM_024,SAM_098,0.21461930938742452
SAM_072,SAM_076,0.2145629382825143
SAM_060,SAM_098,0.214450163900821
SAM_023,SAM_096,0.21429764629843898
SAM_037,SAM_079,0.2140465820576823
SAM_030,SAM_096,0.2139420852554242
SAM_047,SAM_089,0.21375514631433148
SAM_043,SAM_046,0.21367830439397145
SAM_075,SAM_095,0.21365881528982675
SAM_024,SAM_054,0.2135809728337349
SAM_007,SAM_041,0.21356892836985006
SAM_039,SAM_067,0.21350301472580302
SAM_025,SAM_080,0.21345989311416494
SAM_051,SAM_100,0.21333810034058853
SAM_002,SAM_068,0.2133078164828275
SAM_002,SAM_019,0.21315987324508537
SAM_027,SAM_031,0.21284877020865461
SAM_026,SAM_079,0.21262228912487657
SAM_024,SAM_064,0.21256293222832817
SAM_040,SAM_054,0.21239447756508434
SAM_021,SAM_055,0.21239250477481317
SAM_029,SAM_076,0.21233629185741607
SAM_039,SAM_093,0.21230555405864812
SAM_018,SAM_083,0.2121937662685814
SAM_033,SAM_095,0.21217288112390364
SAM_044,SAM_055,0.21210253955584574
SAM_029,SAM_055,0.21208487366896567
SAM_016,SAM_100,0.21207315843801064
SAM_013,SAM_095,0.21206755578122327
SAM_005,SAM_078,0.21194770402321828
SAM_030,SAM_045,0.21190385996724248
SAM_027,SAM_094,0.21174965529051545
SAM_018,SAM_038,0.21172050186649105
SAM_010,SAM_044,0.2117176895573586
SAM_064,SAM_076,0.21170783668323503
SAM_007,SAM_038,0.21163253414507407
SAM_031,SAM_049,0.21149849831663872
SAM_044,SAM_045,0.21122470651954572
SAM_070,SAM_094,0.2111635031789239
SAM_016,SAM_047,0.21103030127868946
SAM_003,SAM_050,0.21090075524461305
SAM_056,SAM_065,0.2106156497314194
SAM_049,SAM_100,0.21058004363990934
SAM_074,SAM_091,0.21045989540537918
SAM_033,SAM_100,0.21043294844032195
SAM_031,SAM_093,0.21030268085848494
SAM_031,SAM_059,0.2102245580238206
SAM_040,SAM_077,0.21010041572927954
SAM_043,SAM_068,0.20988200461434411
SAM_008,SAM_046,0.2096696148878819
SAM_035,SAM_048,0.20924625780454142
SAM_008,SAM_014,0.20921519298394098
SAM_017,SAM_100,0.20906852525378222
SAM_004,SAM_016,0.2090545362286223
SAM_011,SAM_076,0.20898593072653002
SAM_024,SAM_095,0.20893566713038697
SAM_011,SAM_067,0.20885226295959364
SAM_030,SAM_089,0.20881510298193126
SAM_040,SAM_055,0.20880370128483786
SAM_015,SAM_029,0.2087512231920029
SAM_068,SAM_100,0.20852395578394056
SAM_002,SAM_092,0.2084823971394457
SAM_035,SAM_041,0.20847287567180203
SAM_039,SAM_048,0.20830301230855985
SAM_011,SAM_014,0.20828169441021016
SAM_049,SAM_070,0.2081992847858817
SAM_035,SAM_040,0.20816072298739594
SAM_031,SAM_040,0.20802058354919525
SAM_041,SAM_068,0.20787288911904786
SAM_039,SAM_062,0.20770034572493323
SAM_060,SAM_096,0.20768040089623876
SAM_028,SAM_091,0.2076231510961496
SAM_054,SAM_099,0.20760502860484434
SAM_054,SAM_068,0.20742111996031598
SAM_066,SAM_074,0.20741950471098144
SAM_014,SAM_085,0.20726848328783723
SAM_005,SAM_086,0.20723860629674112
SAM_009,SAM_067,0.20717924581024488
SAM_015,SAM_072,0.2069317279180485
SAM_041,SAM_073,0.20684451251686864
SAM_008,SAM_072,0.20677445750897666
SAM_011,SAM_043,0.20672786509945648
SAM_009,SAM_014,0.20661324781688256
SAM_083,SAM_086,0.20641757236109884
SAM_064,SAM_091,0.20633443933444526
SAM_046,SAM_071,0.2061540340403214
SAM_022,SAM_093,0.2060280427892271
SAM_005,SAM_081,0.20598361311848895
SAM_005,SAM_035,0.2058557856181813
SAM_023,SAM_025,0.2057409650230852
SAM_025,SAM_055,0.2055389695520509
SAM_021,SAM_048,0.20535339539036598
SAM_056,SAM_098,0.20501571242700278
SAM_011,SAM_054,0.2049576174574255
SAM_022,SAM_057,0.20485773667310794
SAM_006,SAM_071,0.2047230547333012
SAM_010,SAM_088,0.20464478367134423
SAM_066,SAM_088,0.20463669002461643
SAM_015,SAM_063,0.20460512830800776
SAM_017,SAM_048,0.20454873919786842
SAM_027,SAM_083,0.20435865421382743
SAM_055,SAM_073,0.20406809170192408
SAM_004,SAM_077,0.20404808930907095
SAM_051,SAM_077,0.20375106502466403
SAM_008,SAM_083,0.2037191182112749
SAM_028,SAM_039,0.20367099038971995
SAM_036,SAM_048,0.20366847725394527
SAM_040,SAM_041,0.20354566904338575
SAM_056,SAM_058,0.20354173709908113
SAM_075,SAM_089,0.20353183780528303
SAM_030,SAM_093,0.20351580970381833
SAM_056,SAM_068,0.20347218400849354
SAM_013,SAM_039,0.20335562888995287
SAM_057,SAM_075,0.20316778648705455
SAM_013,SAM_047,0.20305124069607652
SAM_029,SAM_069,0.2030008373310055
SAM_046,SAM_095,0.20285022616404108
SAM_025,SAM_067,0.20270512115215633
SAM_033,SAM_044,0.20270316921560555
SAM_007,SAM_094,0.20269290307771454
SAM_047,SAM_054,0.202673325402083
SAM_029,SAM_063,0.20255987189644198
SAM_030,SAM_057,0.20251239851091712
SAM_023,SAM_028,0.20201520748578247
SAM_038,SAM_064,0.2019722350902166
SAM_033,SAM_046,0.20194670525745306
SAM_035,SAM_046,0.2019425559662339
SAM_037,SAM_038,0.2019330493115948
SAM_008,SAM_089,0.2018910838167164
SAM_024,SAM_061,0.20161691676584687
SAM_025,SAM_099,0.20130871540161485
SAM_053,SAM_088,0.20127127308220621
SAM_048,SAM_062,0.20112362943089965
SAM_033,SAM_036,0.2010687185263471
SAM_021,SAM_100,0.20095421872558952
SAM_052,SAM_062,0.20090315012714868
SAM_041,SAM_091,0.20045175804935422
SAM_010,SAM_014,0.20035581650178105
SAM_019,SAM_036,0.20033216761878034
SAM_085,SAM_089,0.20030529326528881
SAM_050,SAM_091,0.20026485174563785
SAM_078,SAM_083,0.20023820002523793
SAM_038,SAM_096,0.20016761774187777
SAM_033,SAM_084,0.2000518727898253
SAM_035,SAM_099,0.19989134222371674
SAM_067,SAM_069,0.1998621977232913
SAM_002,SAM_070,0.1996170383024396
SAM_040,SAM_072,0.1996030257074447
SAM_003,SAM_038,0.1995857417123778
SAM_033,SAM_099,0.1994165383621731
SAM_067,SAM_071,0.19900782700269665
SAM_042,SAM_063,0.19879385818939896
SAM_003,SAM_075,0.19869961436772868
SAM_068,SAM_089,0.19867917500605614
SAM_026,SAM_088,0.1984564538906967
SAM_025,SAM_090,0.1984016881211934
SAM_022,SAM_028,0.19835117216081438
SAM_029,SAM_068,0.19823897685902972
SAM_036,SAM_100,0.19819362717302946
SAM_035,SAM_100,0.19817605758845294
SAM_045,SAM_080,0.19792500136168675
SAM_012,SAM_087,0.19780994467400329
SAM_063,SAM_071,0.1977355173084169
SAM_027,SAM_067,0.19763479658155428
SAM_023,SAM_058,0.1976043102761709
SAM_068,SAM_071,0.19751205078891396
SAM_082,SAM_096,0.19739870016621955
SAM_066,SAM_073,0.19728945732294603
SAM_008,SAM_070,0.19712246766959
SAM_038,SAM_073,0.19701115012850906
SAM_050,SAM_060,0.1968169999827805
SAM_015,SAM_089,0.1966764492175182
SAM_051,SAM_068,0.19666287410129146
SAM_017,SAM_089,0.1966627674301682
SAM_036,SAM_065,0.19664365110483226
SAM_033,SAM_070,0.1964632632175605
SAM_017,SAM_038,0.1964083183357854
SAM_078,SAM_084,0.1960567090094409
SAM_062,SAM_067,0.19574206657074897
SAM_018,SAM_084,0.19574077783319446
SAM_034,SAM_095,0.19566611352190555
SAM_025,SAM_033,0.19564205071435964
SAM_005,SAM_065,0.19562388230363528
SAM_057,SAM_059,0.19558553608264784
SAM_060,SAM_081,0.19548304854145293
SAM_004,SAM_068,0.19535103606506132
SAM_025,SAM_048,0.19531124348601922
SAM_023,SAM_063,0.19527544836773703
SAM_063,SAM_100,0.19482372063132836
SAM_028,SAM_090,0.19480883734960214
SAM_001,SAM_065,0.1947373200121338
SAM_055,SAM_082,0.1946906357591521
SAM_040,SAM_097,0.19463937033261952
SAM_068,SAM_093,0.1944151746902538
SAM_019,SAM_070,0.19428910096134108
SAM_035,SAM_064,0.1942612457545896
SAM_046,SAM_048,0.19419295139812207
SAM_011,SAM_072,0.19412931733537933
SAM_061,SAM_100,0.19405451910134894
SAM_058,SAM_059,0.19400378146461864
SAM_044,SAM_062,0.1939721836557545
SAM_012,SAM_067,0.19391142691384403
SAM_041,SAM_060,0.19385838200251804
SAM_010,SAM_094,0.19375120980438387
SAM_022,SAM_100,0.19373662030563815
SAM_014,SAM_039,0.1936458823285508
SAM_060,SAM_068,0.19362686413966929
SAM_045,SAM_048,0.19348916718381062
SAM_042,SAM_058,0.19341886040108883
SAM_011,SAM_027,0.1932520577781121
SAM_035,SAM_052,0.19309981839924845
SAM_019,SAM_061,0.19307609868585787
SAM_004,SAM_078,0.19306985079249925
SAM_065,SAM_070,0.19284436344810296
SAM_018,SAM_058,0.19270058112504765
SAM_045,SAM_067,0.19258958080368463
SAM_072,SAM_089,0.19257502963463416
SAM_009,SAM_072,0.19257423877175234
SAM_072,SAM_100,0.19244608726910004
SAM_064,SAM_100,0.1921133224351325
SAM_034,SAM_060,0.19184971736857623
SAM_072,SAM_085,0.19168626510245168
SAM_015,SAM_075,0.1915846975958603
SAM_025,SAM_056,0.1913469401025291
SAM_033,SAM_089,0.19133525131296997
SAM_024,SAM_036,0.19130816998855127
SAM_016,SAM_099,0.19128723321882082
SAM_052,SAM_089,0.19122830799885743
SAM_028,SAM_043,0.19116392674765284
SAM_088,SAM_093,0.1911025502074148
SAM_004,SAM_056,0.19082518671174528
SAM_007,SAM_045,0.19059496865276362
SAM_003,SAM_082,0.19048778536787875
SAM_035,SAM_045,0.19046383199411152
SAM_027,SAM_029,0.190418504986116
SAM_014,SAM_034,0.19029774190140994
SAM_018,SAM_040,0.18994118482326328
SAM_014,SAM_092,0.18990735098897907
SAM_044,SAM_078,0.1898883951607192
SAM_020,SAM_060,0.18978693768389465
SAM_083,SAM_089,0.18969754986600687
SAM_025,SAM_070,0.1894798945746248
SAM_002,SAM_075,0.18939355237204708
SAM_023,SAM_068,0.18937802967347686
SAM_040,SAM_061,0.1893493587481732
SAM_019,SAM_085,0.18921678844001177
SAM_009,SAM_054,0.18897353021150762
SAM_010,SAM_035,0.18890952196702449
SAM_038,SAM_091,0.18861348401278874
SAM_063,SAM_090,0.18830950170975821
SAM_091,SAM_095,0.18826081347779022
SAM_007,SAM_083,0.18821946560066807
SAM_003,SAM_025,0.18814865520488996
SAM_069,SAM_089,0.18797434366556834
SAM_037,SAM_080,0.18748410729503429
SAM_059,SAM_087,0.18745374576343551
SAM_084,SAM_090,0.187334361303913
SAM_014,SAM_080,0.1873126729288827
SAM_013,SAM_092,0.18728527158896424
SAM_022,SAM_032,0.18718911624753498
SAM_043,SAM_045,0.1871150929326505
SAM_062,SAM_068,0.1870620159105645
SAM_005,SAM_016,0.18694615565659328
SAM_003,SAM_058,0.18685639769847426
SAM_022,SAM_041,0.18679730752385854
SAM_002,SAM_010,0.18669513161843276
SAM_068,SAM_095,0.18660339303749865
SAM_050,SAM_074,0.18656912762366085
SAM_060,SAM_071,0.18642575949261758
SAM_018,SAM_092,0.18624894955920335
SAM_067,SAM_075,0.18622489272287268
SAM_086,SAM_091,0.18618816748196093
SAM_016,SAM_068,0.1861158841521295
SAM_067,SAM_093,0.18600537495049926
SAM_045,SAM_069,0.18594916676336282
SAM_018,SAM_031,0.18581426407024187
SAM_006,SAM_099,0.1856082016110999
SAM_073,SAM_099,0.18558516092338673
SAM_007,SAM_029,0.18538377586430949
SAM_058,SAM_075,0.18521378526071366
SAM_019,SAM_086,0.1852041369396874
SAM_028,SAM_057,0.18513601749054875
SAM_010,SAM_057,0.185071144612519
SAM_015,SAM_088,0.18506005801267103
SAM_052,SAM_061,0.18500822264676944
SAM_053,SAM_098,0.1849689387190065
SAM_010,SAM_011,0.18494012442748936
SAM_038,SAM_080,0.18477770004562374
SAM_048,SAM_076,0.18466305405920797
SAM_055,SAM_085,0.18438036516827191
SAM_047,SAM_048,0.1843037739322885
SAM_065,SAM_082,0.18429710176614186
SAM_021,SAM_062,0.18417525311514416
SAM_075,SAM_085,0.18406693921130762
SAM_001,SAM_066,0.1838044331042892
SAM_036,SAM_092,0.18368258538879167
SAM_029,SAM_057,0.18362317319362695
